latitude,longitude,address,poi_name,poi_type,region,qualifying_rules,confidence,nearest_pharmacy_km,nearest_pharmacy_name,catchment_pop,effective_pop,pharmacy_count_5km,pharmacy_count_10km,market_share,est_annual_scripts,gp_fte,is_remote,growth_indicator,growth_details,est_annual_revenue,est_annual_costs,est_annual_profit,total_investment,roi,payback_years,npv_10yr,worst_revenue,worst_profit,worst_roi,worst_npv,best_revenue,best_profit,best_roi,best_npv
-25.1817444,151.6460935,,Mount Perry Health Centre,hospital,QLD,Item 131,70%,37.76,Gin Gin Pharmacy,250,250,0,0,0.8,2600,0.0,True,,,66000.0,365200.0,-299200.0,657500,-0.4551,999.0,-2639793.06,46200.0,-357841.0,-0.5442,-3028307.92,85800.0,-255354.0,-0.3884,-2349299.67
-17.1531438,144.5220861,,Chillagoe General Store,supermarket,QLD,Item 131,70%,62.58,Dimbulah Chemist,150,150,0,0,0.8,1560,0.0,True,,,39600.0,346720.0,-307120.0,657500,-0.4671,999.0,-2692265.52,27720.0,-361444.6,-0.5497,-3052182.89,51480.0,-268052.4,-0.4077,-2433430.52
-26.1608864,151.5993954,,Proston Outpatients Community Health Centre,gp,QLD,Item 131,70%,32.52,Wondai Pharmacy,281,281,0,0,0.8,2922,0.0,True,,,74184.0,370928.8,-296744.8,657500,-0.4513,999.0,-2623526.59,51928.8,-356723.88,-0.5425,-3020906.68,96439.2,-251417.5,-0.3824,-2323219.11
-15.5593325,144.4465832,,Laura Primary Health Care Centre,gp,QLD,Item 131,70%,86.57,Vitality Pharmacy Warehouse Cooktown,101,101,0,0,0.8,1050,0.0,True,,,26664.0,337664.8,-311000.8,657500,-0.473,999.0,-2717977.03,18664.8,-363210.36,-0.5524,-3063881.63,34663.2,-274274.62,-0.4171,-2474654.64
-27.4326195,153.5430042,,Green Room,supermarket,QLD,Item 131,70%,15.67,Stradbroke Pharmacy,500,500,0,0,0.8,5200,0.0,True,,,132000.0,411400.0,-279400.0,657500,-0.4249,999.0,-2508611.9,92400.0,-348832.0,-0.5305,-2968620.49,171600.0,-223608.0,-0.3401,-2138972.55
-27.565993,152.592946,,Marburg Medical,gp,QLD,Item 131,85%,11.21,Rosewood Pharmacy,5697,5697,0,2,0.8,59248,0.0,True,,,1504008.0,1466805.6,37202.4,657500,0.0566,17.67,-411022.53,1052805.6,-161552.91,-0.2457,-1727838.26,1955210.4,350827.85,0.5336,1666843.61
-27.564359449999998,153.03956425,,Reliance Fresh,shopping_centre,QLD,Item 134,55%,1.24,Salisbury Chempro Chemist,1525329,50000,32,139,0.2,130000,0.0,False,,,3300000.0,2724000.0,576000.0,657500,0.876,1.14,3158679.15,2310000.0,-25650.0,-0.039,-827439.23,4290000.0,1214700.0,1.8475,7390265.29
-27.4673741,153.1544016,,IGA Wondall Road,supermarket,QLD,Item 133,65%,0.82,Manly West Pharmacy,1233182,50000,16,60,0.2,130000,0.0,False,,,3300000.0,2724000.0,576000.0,657500,0.876,1.14,3158679.15,2310000.0,-25650.0,-0.039,-827439.23,4290000.0,1214700.0,1.8475,7390265.29
-27.449,153.1647,"18, Chandos Street, Wynnum West, Wynnum, Brisbane, Queensland, 4178, Australia",GP Super Clinic Wynnum,medical_centre,QLD,Item 136,95%,0.69,Manly Chempro Chemist,1075548,50000,14,52,0.2,130000,6.4,False,,,3300000.0,2724000.0,576000.0,657500,0.876,1.14,3158679.15,2310000.0,-25650.0,-0.039,-827439.23,4290000.0,1214700.0,1.8475,7390265.29
-27.34191445,153.0424192,,Coles,supermarket,QLD,Item 133,75%,0.96,Priceline Pharmacy Taigum Square,1055490,50000,36,95,0.2,130000,0.0,False,,,3300000.0,2724000.0,576000.0,657500,0.876,1.14,3158679.15,2310000.0,-25650.0,-0.039,-827439.23,4290000.0,1214700.0,1.8475,7390265.29
-27.5576894,153.0409388,,Aldi,supermarket,QLD,Item 133,70%,0.77,Salisbury Chempro Chemist,1621039,50000,36,146,0.2,130000,0.0,False,,,3300000.0,2724000.0,576000.0,657500,0.876,1.14,3158679.15,2310000.0,-25650.0,-0.039,-827439.23,4290000.0,1214700.0,1.8475,7390265.29
-27.9254608,153.3054075,,Coles,supermarket,QLD,"Item 130, Item 133",80%,1.83,Pacific Pines Chempro Chemist,30383,30383,13,57,0.2,78995,0.0,False,YES,QLD Growth Area - Gold Coast Northern,2005278.0,1817694.6,187583.4,657500,0.2853,3.51,585298.37,1403694.6,-93129.55,-0.1416,-1274512.25,2606861.4,591938.72,0.9003,3264278.11
-19.8276291,147.2279558,,Rapisdara Melons,supermarket,QLD,Item 131,70%,26.67,Alliance Pharmacy Home Hill,100,100,0,0,0.8,1040,0.0,True,,,26400.0,337480.0,-311080.0,657500,-0.4731,999.0,-2718501.75,18480.0,-363246.4,-0.5525,-3064120.38,34320.0,-274401.6,-0.4173,-2475495.94
-17.0930134,145.7916302,,Supa IGA Gordonvale,supermarket,QLD,Item 133,65%,1.92,Gordonvale Discount Drug Store,6611,6611,1,2,0.4,34377,0.0,False,,,872652.0,929856.4,-57204.4,657500,-0.087,999.0,-1036496.94,610856.4,-247733.0,-0.3768,-2298808.19,1134447.6,132645.61,0.2017,221318.43
-27.3925927,153.0117611,,Woolworths Metro,supermarket,QLD,Item 133,75%,1.46,Discount Drug Store North West Plaza,1822050,50000,41,151,0.2,130000,0.0,False,,,3300000.0,2724000.0,576000.0,657500,0.876,1.14,3158679.15,2310000.0,-25650.0,-0.039,-827439.23,4290000.0,1214700.0,1.8475,7390265.29
-27.9692551,153.3758584,,Spano's Supa IGA,supermarket,QLD,Item 133,65%,1.09,Ashmore City Chempro Chemist,587320,50000,40,86,0.2,130000,0.0,False,,,3300000.0,2724000.0,576000.0,657500,0.876,1.14,3158679.15,2310000.0,-25650.0,-0.039,-827439.23,4290000.0,1214700.0,1.8475,7390265.29
-27.9665,153.3982,"Ewan Street, Southport, Gold Coast City, Queensland, 4215, Australia",SmartClinics Southport,medical_centre,QLD,Item 136,95%,1.00,Southport Pharmacy,196349,50000,38,87,0.2,130000,9.6,False,,,3600000.0,2934000.0,666000.0,657500,1.0129,0.99,3754957.14,2520000.0,15300.0,0.0233,-556132.74,4680000.0,1359000.0,2.0669,8346297.67
-18.125357,145.7998818,,Jumbun Medical Clinic,gp,QLD,Item 131,70%,25.01,LiveLife Pharmacy Tully,88,88,0,0,0.8,915,0.0,True,,,23232.0,335262.4,-312030.4,657500,-0.4746,999.0,-2724798.45,16262.4,-363678.83,-0.5531,-3066985.37,30201.6,-275925.41,-0.4197,-2485591.65
-27.9468857,153.3954236,,Aldi,supermarket,QLD,Item 133,70%,0.87,Labrador Chempro Chemist,507433,50000,33,79,0.2,130000,0.0,False,,,3300000.0,2724000.0,576000.0,657500,0.876,1.14,3158679.15,2310000.0,-25650.0,-0.039,-827439.23,4290000.0,1214700.0,1.8475,7390265.29
-27.9671,153.401,"West King Lane, Southport, Gold Coast City, Queensland, 4215, Australia",Gold Coast Medical Centre,medical_centre,QLD,Item 136,95%,0.83,Southport Chempro Chemist,196349,50000,41,87,0.2,130000,9.6,False,,,3600000.0,2934000.0,666000.0,657500,1.0129,0.99,3754957.14,2520000.0,15300.0,0.0233,-556132.74,4680000.0,1359000.0,2.0669,8346297.67
-28.0749407,153.36348775,,Aldi,supermarket,QLD,"Item 133, Item 134",70%,0.62,Medicines Plus Mudgeeraba,306201,50000,17,69,0.2,130000,0.0,False,,,3300000.0,2724000.0,576000.0,657500,0.876,1.14,3158679.15,2310000.0,-25650.0,-0.039,-827439.23,4290000.0,1214700.0,1.8475,7390265.29
-26.6181772,152.9562451,,Nambour Selangor Private Hospital,hospital,QLD,Item 135,55%,0.98,Priceline Pharmacy Nambour Plaza,20918,20918,6,12,0.2,54386,0.0,False,,,1380588.0,1285411.6,95176.4,657500,0.1448,6.91,-26926.75,966411.6,-178399.74,-0.2713,-1839453.75,1794764.4,291462.83,0.4433,1273531.89
-26.7220843,153.0588939,,Chancellor Park IGA,supermarket,QLD,Item 133,65%,0.84,TerryWhite Chemmart Chancellor Park,146163,50000,7,51,0.2,130000,0.0,False,,,3300000.0,2724000.0,576000.0,657500,0.876,1.14,3158679.15,2310000.0,-25650.0,-0.039,-827439.23,4290000.0,1214700.0,1.8475,7390265.29
-28.0854795,153.4092034,,Aldi,supermarket,QLD,Item 133,70%,0.58,Chemist Warehouse Varsity Lakes,323901,50000,32,74,0.2,130000,0.0,False,,,3300000.0,2724000.0,576000.0,657500,0.876,1.14,3158679.15,2310000.0,-25650.0,-0.039,-827439.23,4290000.0,1214700.0,1.8475,7390265.29
-27.5270449,153.0965875,,ALDI,supermarket,QLD,Item 133,70%,0.95,Metropol Pharmacy Carindale,1667538,50000,25,137,0.2,130000,0.0,False,,,3300000.0,2724000.0,576000.0,657500,0.876,1.14,3158679.15,2310000.0,-25650.0,-0.039,-827439.23,4290000.0,1214700.0,1.8475,7390265.29
-27.4686374,152.9870831,,Bradboy,shopping_centre,QLD,Item 134,55%,1.02,Rosalie Village Pharmacy,196349,50000,66,166,0.2,130000,0.0,False,,,3300000.0,2724000.0,576000.0,657500,0.876,1.14,3158679.15,2310000.0,-25650.0,-0.039,-827439.23,4290000.0,1214700.0,1.8475,7390265.29
-27.55705,153.077,"12, Hagen Street, Upper Mount Gravatt, City of Brisbane, Queensland, 4122, Australia",Upper Mount Gravatt Medical Centre,medical_centre,QLD,"Item 132, Item 136",95%,0.33,TerryWhite Chemmart Upper Mount Gravatt,1466779,50000,36,119,0.2,130000,7.2,False,,,3300000.0,2724000.0,576000.0,657500,0.876,1.14,3158679.15,2310000.0,-25650.0,-0.039,-827439.23,4290000.0,1214700.0,1.8475,7390265.29
-27.4221155,153.0637716,,Hendra Hardware,shopping_centre,QLD,Item 134,55%,0.88,Oriel Park Pharmacy,2079870,50000,36,159,0.2,130000,0.0,False,,,3300000.0,2724000.0,576000.0,657500,0.876,1.14,3158679.15,2310000.0,-25650.0,-0.039,-827439.23,4290000.0,1214700.0,1.8475,7390265.29
-27.5725596,153.0613968,,Sunnybank Private Hospital,hospital,QLD,Item 135,55%,0.29,Sunnybank Pharmacy,1345085,50000,40,116,0.2,130000,0.0,False,,,3300000.0,2724000.0,576000.0,657500,0.876,1.14,3158679.15,2310000.0,-25650.0,-0.039,-827439.23,4290000.0,1214700.0,1.8475,7390265.29
-19.2752769,146.7707113,,Warrina Shopping Centre,shopping_centre,QLD,Item 134,55%,0.84,Chemist Warehouse,142367,50000,26,46,0.2,130000,0.0,False,,,3300000.0,2724000.0,576000.0,657500,0.876,1.14,3158679.15,2310000.0,-25650.0,-0.039,-827439.23,4290000.0,1214700.0,1.8475,7390265.29
-27.53163525,153.26602065,,IGA on Bloomfield,supermarket,QLD,"Item 133, Item 134",65%,0.69,TerryWhite Chemmart Cleveland,172930,50000,10,34,0.2,130000,0.0,False,,,3300000.0,2724000.0,576000.0,657500,0.876,1.14,3158679.15,2310000.0,-25650.0,-0.039,-827439.23,4290000.0,1214700.0,1.8475,7390265.29
-27.5609131,153.0839643,,Palmdale Shopping Centre,shopping_centre,QLD,Item 134,55%,0.26,Healthyworld Pharmacy Garden City Lower Level,1371519,50000,36,109,0.2,130000,0.0,False,,,3300000.0,2724000.0,576000.0,657500,0.876,1.14,3158679.15,2310000.0,-25650.0,-0.039,-827439.23,4290000.0,1214700.0,1.8475,7390265.29
-26.744009,153.1140737,,Sunshine Coast University Private Hospital,hospital,QLD,Item 135,55%,0.53,LiveLife Pharmacy Birtinya,65666,50000,14,43,0.2,130000,0.0,False,,,3300000.0,2724000.0,576000.0,657500,0.876,1.14,3158679.15,2310000.0,-25650.0,-0.039,-827439.23,4290000.0,1214700.0,1.8475,7390265.29
-27.4962031,153.0948098,,Chris' IGA,supermarket,QLD,Item 133,65%,0.61,TerryWhite Chemmart Carina Day & Night,1946834,50000,28,149,0.2,130000,0.0,False,,,3300000.0,2724000.0,576000.0,657500,0.876,1.14,3158679.15,2310000.0,-25650.0,-0.039,-827439.23,4290000.0,1214700.0,1.8475,7390265.29
-26.6628292,153.093029,,Maud Street Grocer,supermarket,QLD,Item 133,65%,0.53,Direct Chemist Outlet Maroochydore,157079,50000,30,49,0.2,130000,0.0,False,,,3300000.0,2724000.0,576000.0,657500,0.876,1.14,3158679.15,2310000.0,-25650.0,-0.039,-827439.23,4290000.0,1214700.0,1.8475,7390265.29
-27.4734911,153.0349198,,Saint Vincent's Private Hospital Brisbane,hospital,QLD,Item 135,55%,0.69,Chemist Warehouse,196349,50000,90,171,0.2,130000,0.0,False,,,3300000.0,2724000.0,576000.0,657500,0.876,1.14,3158679.15,2310000.0,-25650.0,-0.039,-827439.23,4290000.0,1214700.0,1.8475,7390265.29
-25.5460942,152.6836764,,Tinana Place Foodworks,supermarket,QLD,Item 133,55%,1.65,Priceline Pharmacy,22237,22237,12,12,0.2,57816,0.0,False,,,1467642.0,1346349.4,121292.6,657500,0.1845,5.42,146101.2,1027349.4,-166516.87,-0.2533,-1760726.03,1907934.6,333335.8,0.507,1550953.36
-26.62638065,152.96512959999998,,ALDI,supermarket,QLD,"Item 133, Item 134",70%,0.40,Priceline Pharmacy Nambour Plaza,20918,20918,6,13,0.2,54386,0.0,False,,,1380588.0,1285411.6,95176.4,657500,0.1448,6.91,-26926.75,966411.6,-178399.74,-0.2713,-1839453.75,1794764.4,291462.83,0.4433,1273531.89
-27.4774659,152.9916817,,Toowong Private Hospital,hospital,QLD,Item 135,55%,0.60,The Wesley Pharmacy,196349,50000,67,168,0.2,130000,0.0,False,,,3300000.0,2724000.0,576000.0,657500,0.876,1.14,3158679.15,2310000.0,-25650.0,-0.039,-827439.23,4290000.0,1214700.0,1.8475,7390265.29
-27.444099,153.0078109,,Aldi,supermarket,QLD,Item 133,70%,0.61,Amcal Newmarket Compounding Pharmacy,196349,50000,79,183,0.2,130000,0.0,False,,,3300000.0,2724000.0,576000.0,657500,0.876,1.14,3158679.15,2310000.0,-25650.0,-0.039,-827439.23,4290000.0,1214700.0,1.8475,7390265.29
